Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
2059,0.0,0,0.258,0,1.0,2,1,0,0.345,0,0.89719623,0,1
2060,1.0,0,0.33,0,0.0,2,1,0,0.37,0,0.74452555,0,1
2061,0.0,0,0.311,0,1.0,2,1,0,0.3229,0,0.8689655,0,1
2062,0.0,1,0.15100001,0,1.0,3,6,0,0.367,1,0.7808219,0,0
2063,0.0,0,0.199,0,1.0,2,5,0,0.29799998,0,0.8114754,0,1
2064,0.0,0,0.261,0,1.0,1,5,0,0.366,0,0.77720207,0,1
2065,0.0,0,0.23,0,1.0,1,1,0,0.289,0,0.8019093,0,1
2066,0.0,0,0.22,1,1.0,1,3,0,0.371,0,0.7007299,0,1
2067,0.0,0,0.246,0,1.0,2,4,0,0.32,0,0.94666666,0,1
2068,0.0,0,0.299,0,1.0,2,1,0,0.309,0,0.87096775,0,1
2069,0.0,0,0.276,0,1.0,1,6,0,0.354,0,0.8351064,0,1
2070,0.0,0,0.271,0,1.0,1,5,0,0.38900003,0,0.942029,0,1
2071,0.0,0,0.2433,0,0.0,2,6,0,0.308,0,0.8041237,0,1
2072,1.0,0,0.264,0,0.0,1,6,0,0.35599998,0,0.57297295,0,1
2073,0.0,0,0.222,0,1.0,1,3,0,0.317,0,0.608,0,1
2074,0.0,0,0.213,0,1.0,1,5,0,0.282,0,0.5,0,1
2075,0.0,0,0.20899999,0,1.0,2,1,0,0.296,0,0.9016949,0,1
2076,0.0,0,0.266,0,1.0,2,1,0,0.368,0,0.89779,0,1
2077,0.0,0,0.266,0,1.0,2,1,0,0.36,0,0.8989899,0,1
2078,0.0,0,0.291,0,0.0,2,1,0,0.295,0,0.7529412,0,1
2079,1.0,0,0.2754,0,0.0,3,4,0,0.2956,0,0.5925926,0,1
2080,0.0,0,0.27899998,0,1.0,2,1,0,0.36099997,0,0.7478261,0,1
2081,0.0,0,0.27899998,0,1.0,2,5,0,0.27899998,0,0.7361111,0,1
2082,0.0,1,0.288,0,1.0,2,1,0,0.29299998,0,0.8,0,1
2083,0.0,0,0.2757,0,1.0,2,5,0,0.3726,0,0.75,0,1
2084,0.0,0,0.2775,0,1.0,2,4,0,0.2775,0,0.74556214,0,1
2085,0.0,0,0.2838,0,1.0,2,6,1,0.3731,0,0.9531915,0,1
2086,0.0,1,0.16399999,0,1.0,2,2,1,0.184,1,0.89912283,0,0
2087,0.0,0,0.27969998,0,1.0,1,1,0,0.3206,0,0.8865248,0,1
2088,0.0,0,0.28,0,1.0,2,1,1,0.365,0,0.8030303,0,1
2089,0.0,0,0.23200001,0,1.0,1,3,0,0.37,0,0.798419,0,1
2090,0.0,0,0.29299998,0,1.0,1,6,0,0.319,0,0.65587044,0,1
2091,0.0,0,0.19309999,0,1.0,2,1,0,0.3065,0,0.95238096,0,1
2092,0.0,0,0.186,0,0.0,2,6,0,0.336,0,0.7905759,0,1
2093,0.0,0,0.128,0,1.0,2,5,0,0.36400002,0,0.95238096,0,1
2094,0.0,0,0.159,0,1.0,2,5,0,0.30200002,0,0.9,0,1
2095,1.0,0,0.2684,0,0.0,2,6,0,0.3527,0,0.8979592,0,1
2096,0.0,0,0.30879998,0,1.0,2,5,0,0.4147,0,0.89830506,0,1
2097,0.0,0,0.153,0,1.0,1,1,0,0.156,0,0.49808428,0,1
2098,0.0,0,0.275,0,1.0,2,1,0,0.27899998,0,0.9478261,0,1
2099,0.0,0,0.38099998,0,0.0,1,1,0,0.396,0,0.8611111,0,1
2100,1.0,0,0.31239998,0,1.0,2,1,0,0.37669998,0,0.8032787,0,1
2101,1.0,0,0.25100002,0,1.0,2,1,0,0.341,0,0.902439,0,1
2102,1.0,0,0.1333,0,0.0,2,2,0,0.15529999,0,0.5945946,0,1
2103,0.0,0,0.275,0,1.0,2,6,0,0.366,0,0.8993289,0,1
2104,0.0,0,0.246,0,0.0,1,1,0,0.37,0,0.89567965,0,1
2105,0.0,0,0.299,0,0.0,2,1,0,0.357,0,0.75308645,0,1
2106,0.0,0,0.219,0,0.0,1,1,0,0.278,0,0.6,0,1
2107,0.0,0,0.269,0,1.0,4,6,1,0.33830002,1,0.92,1,0
2108,0.0,0,0.26700002,0,1.0,1,1,0,0.299,0,0.48913044,0,1
2109,0.0,0,0.306,0,1.0,2,1,0,0.311,0,0.9,0,1
2110,1.0,0,0.24200001,0,1.0,2,5,0,0.385,1,0.904,0,0
2111,0.0,1,0.26700002,0,0.0,2,1,0,0.35900003,0,0.55776894,0,1
2112,0.0,0,0.2779,0,1.0,2,5,0,0.325,0,0.7708333,0,1
2113,1.0,0,0.205,0,1.0,2,1,0,0.347,0,0.9007092,0,1
2114,1.0,0,0.22309999,0,0.0,2,1,0,0.324,0,0.36875,0,1
2115,0.0,0,0.26299998,0,1.0,2,2,0,0.29700002,0,0.90140843,0,1
2116,0.0,0,0.1712,0,1.0,2,6,0,0.1751,0,0.7530982,0,1
2117,0.0,0,0.268,0,1.0,2,2,0,0.3687,0,0.8,0,1
2118,0.0,0,0.2873,0,1.0,1,1,0,0.3238,0,0.8,0,1
2119,0.0,0,0.3015,0,1.0,1,1,0,0.31059998,0,0.9034483,0,1
2120,0.0,0,0.2757,0,1.0,2,1,0,0.3554,0,0.95057034,0,1
2121,0.0,0,0.299,0,1.0,2,1,0,0.311,0,0.8032787,0,1
2122,0.0,0,0.249,0,1.0,2,1,0,0.36400002,0,0.8,0,1
2123,1.0,0,0.289,0,0.0,2,1,0,0.338,0,0.9054054,0,1
2124,0.0,0,0.2538,0,1.0,2,3,0,0.33650002,0,0.89830506,0,1
2125,0.0,0,0.21,0,1.0,1,2,0,0.225,0,0.85714287,0,1
2126,0.0,0,0.156,0,1.0,2,1,0,0.324,0,0.72115386,0,1
2127,0.0,0,0.30020002,0,0.0,2,1,0,0.32369998,0,0.88,0,1
2128,1.0,1,0.18,0,0.0,1,2,0,0.25,0,0.8804348,0,1
2129,0.0,0,0.23,0,0.0,2,1,0,0.36,1,0.75454545,0,0
2130,0.0,0,0.23,1,1.0,1,2,0,0.35,1,0.75,0,0
2131,0.0,1,0.27,0,1.0,1,1,0,0.35,0,0.4,0,1
2132,1.0,0,0.28,0,0.0,2,1,0,0.35,0,0.8,0,1
2133,0.0,0,0.25482,0,1.0,1,1,0,0.33389,0,0.6,0,1
2134,0.0,0,0.2864,0,1.0,2,1,0,0.3008,0,0.86206895,0,1
2135,0.0,0,0.2313,0,0.0,2,3,0,0.303,1,0.6779661,0,0
2136,0.0,0,0.2684,0,1.0,1,2,0,0.3458,0,0.797546,0,1
2137,0.0,0,0.312,0,1.0,1,2,0,0.398,1,0.70388347,0,0
2138,0.0,0,0.0953,0,1.0,1,1,0,0.1693,1,0.8,0,0
2139,0.0,0,0.30879998,0,1.0,1,1,0,0.34080002,0,0.8830769,0,1
2140,0.0,0,0.2894,0,1.0,2,2,0,0.36380002,0,0.8994083,0,1
2141,0.0,0,0.18823999,0,1.0,1,2,0,0.1927,1,0.6909091,0,0
2142,0.0,0,0.1254,1,1.0,1,3,0,0.1777,0,0.675,0,1
2143,0.0,1,0.25,1,1.0,2,3,0,0.36,0,0.8,0,1
2144,0.0,0,0.317,1,0.0,2,1,0,0.3205,0,0.5652174,0,1
2145,0.0,0,0.36,0,1.0,1,1,1,0.44,0,0.8034188,0,1
2146,0.0,0,0.2749,0,0.0,2,1,0,0.29209998,0,0.9019608,0,1
2147,0.0,0,0.24139999,0,1.0,2,2,0,0.395,0,0.8,0,1
2148,0.0,0,0.2842,0,1.0,1,2,0,0.37,1,0.8333333,0,0
2149,0.0,1,0.39,0,1.0,2,6,1,0.44,1,0.89873415,0,0
2150,0.0,1,0.29,0,0.0,2,6,1,0.37,1,0.504,0,0
2151,1.0,1,0.2459,0,0.0,2,5,0,0.29389998,0,0.9533333,0,1
2152,0.0,0,0.3607,0,1.0,1,2,0,0.4447,0,0.86538464,0,1
2153,0.0,0,0.3,0,0.0,2,1,1,0.35,0,0.7977528,0,1
2154,0.0,0,0.1727,1,0.0,2,6,0,0.35900003,0,0.8,0,1
2155,0.0,0,0.26,0,0.0,1,1,0,0.39,0,0.79384613,0,1
2156,0.0,0,0.33,1,1.0,2,1,1,0.34,0,0.9,0,1
2157,0.0,0,0.2575,0,1.0,2,1,1,0.39360002,0,0.7987421,0,1
2158,0.0,0,0.31,0,1.0,2,4,1,0.31,0,0.89759034,0,1
2159,0.0,0,0.18090001,0,0.0,2,1,0,0.3016,0,0.79518074,0,1
2160,0.0,1,0.353,0,1.0,2,5,1,0.42740002,0,0.797153,0,1
2161,0.0,0,0.3514,0,1.0,1,2,1,0.3514,0,0.9017544,0,1
2162,0.0,0,0.33,0,1.0,1,2,0,0.39,0,0.8,0,1
2163,0.0,0,0.19479999,0,1.0,1,1,0,0.3493,1,1.2,0,0
2164,0.0,0,0.2958,0,1.0,1,1,0,0.3723,0,0.90204084,0,1
2165,0.0,0,0.2458,0,1.0,1,1,0,0.3353,0,0.87647057,0,1
2166,0.0,0,0.2653,0,1.0,1,1,0,0.38849998,0,0.8,0,1
2167,0.0,0,0.3015,0,1.0,1,1,0,0.4209,0,0.77165353,0,1
2168,1.0,0,0.2814,0,1.0,2,1,0,0.284,0,0.89855075,0,1
2169,0.0,1,0.2557,0,1.0,2,1,0,0.354,0,0.9,0,1
2170,0.0,0,0.3662,0,1.0,2,6,1,0.47779998,1,0.75064933,0,0
2171,0.0,1,0.3147,0,1.0,2,1,0,0.4098,0,0.82300884,0,1
2172,0.0,0,0.1926,0,1.0,1,1,0,0.19440001,0,0.7934426,0,1
2173,0.0,0,0.347,0,1.0,2,1,0,0.4645,0,0.7311828,0,1
2174,0.0,0,0.2533,0,0.0,1,1,0,0.3417,0,0.75333333,0,1
2175,0.0,1,0.29709998,0,0.0,1,1,0,0.3177,0,0.9027778,0,1
2176,0.0,1,0.1885,1,0.0,3,2,0,0.3083,0,0.8,0,1
2177,0.0,0,0.2825,0,0.0,2,1,0,0.35369998,0,0.89375,0,1
2178,0.0,0,0.39380002,0,0.0,2,1,0,0.39380002,0,0.73846155,0,1
2179,0.0,0,0.23110001,0,1.0,2,1,0,0.39220002,0,0.8008658,0,1
2180,0.0,1,0.146,1,1.0,2,1,0,0.2005,0,0.8267717,0,1
2181,0.0,0,0.4685,0,0.0,2,4,0,0.47939998,0,0.6666667,0,1
2182,1.0,0,0.22309999,0,0.0,2,1,0,0.31149998,0,0.79738563,0,1
2183,0.0,0,0.097799994,1,1.0,1,1,0,0.11350001,0,0.7989418,0,1
2184,0.0,1,0.1841,0,1.0,1,5,1,0.3189,1,0.9,0,0
2185,0.0,0,0.2561,0,1.0,2,1,0,0.35169998,0,0.8978102,0,1
2186,0.0,0,0.19510001,0,1.0,1,1,0,0.2442,0,0.80263156,0,1
2187,0.0,0,0.2356,0,1.0,2,1,0,0.3184,0,0.30769232,0,1
2188,1.0,0,0.1777,0,0.0,2,1,0,0.19219999,0,0.89705884,0,1
2189,1.0,0,0.3824,0,1.0,1,1,0,0.42150003,0,0.87647057,0,1
2190,0.0,0,0.21180001,0,1.0,2,2,0,0.3393,0,0.85987264,0,1
2191,0.0,0,0.088199995,1,1.0,1,1,0,0.1079,0,0.6857143,0,1
2192,0.0,0,0.1038,0,0.0,2,1,0,0.26790002,1,0.9054054,0,0
2193,0.0,1,0.28059998,0,1.0,2,5,1,0.35819998,1,0.89830506,0,0
2194,0.0,0,0.28280002,0,0.0,2,1,0,0.368,0,0.9,0,1
2195,0.0,0,0.2538,0,0.0,2,4,0,0.2538,0,0.9,0,1
2196,0.0,0,0.2716,0,1.0,2,3,1,0.2952,0,0.8025751,0,1
2197,1.0,1,0.1254,0,1.0,1,1,0,0.2931,0,0.8264463,0,1
2198,1.0,0,0.2988,0,0.0,2,4,0,0.2988,0,0.79012346,0,1
2199,1.0,0,0.22600001,0,0.0,2,1,0,0.3378,0,0.8,0,1
2200,0.0,0,0.2989,0,1.0,2,1,0,0.3687,0,0.9028571,0,1
2201,0.0,1,0.3667,0,0.0,1,4,0,0.4009,0,0.7553957,0,1
2202,0.0,0,0.35,0,1.0,2,1,0,0.35,0,0.8689655,0,1
2203,0.0,1,0.3061,1,0.0,2,1,0,0.39049998,0,0.8,0,1
2204,0.0,0,0.2798,0,0.0,2,2,0,0.4002,0,0.9019608,0,1
2205,0.0,1,0.3127,0,1.0,2,1,0,0.3953,0,0.8881119,0,1
2206,0.0,1,0.3182,0,1.0,2,1,0,0.363,0,0.7972973,0,1
2207,0.0,0,0.32799998,0,1.0,2,3,1,0.367,1,0.8976378,0,0
2208,0.0,0,0.33110002,0,,2,1,1,0.3359,0,0.9028571,0,1
2209,0.0,0,0.2315,0,0.0,2,5,0,0.24229999,1,0.9026549,0,0
2210,1.0,0,0.2045,0,1.0,2,2,0,0.2476,0,0.89908254,0,1
2211,0.0,0,0.3652,0,1.0,1,1,0,0.39049998,0,0.9021277,0,1
2212,0.0,0,0.24219999,0,1.0,1,4,0,0.3222,0,0.75757575,0,1
2213,1.0,0,0.31530002,0,0.0,2,1,0,0.32169998,0,0.9032258,0,1
2214,0.0,1,0.2992,0,0.0,2,1,0,0.4266,0,0.7804878,0,1
2215,1.0,0,0.2831,0,0.0,2,1,0,0.3094,0,0.7058824,0,1
2216,0.0,0,0.2891,0,1.0,2,4,0,0.33720002,0,1.0,0,1
2217,0.0,0,0.19,0,0.0,1,4,0,0.26,0,0.87058824,0,1
2218,0.0,1,0.2956,0,1.0,2,1,0,0.35830003,0,0.9034483,0,1
2219,0.0,0,0.2634,1,1.0,2,2,0,0.3525,0,0.38709676,0,1
2220,0.0,0,0.15100001,1,0.0,1,2,0,0.2831,0,0.72,0,1
2221,0.0,0,0.2962,0,1.0,2,2,0,0.3207,0,0.8,0,1
2222,0.0,0,0.3439,0,1.0,2,2,0,0.43150002,1,0.86419755,0,0
2223,0.0,1,0.2522,0,0.0,2,1,0,0.3207,1,0.9,0,0
2224,1.0,0,0.3099,0,0.0,1,1,0,0.3196,0,0.6848485,0,1
2225,0.0,0,0.2658,0,1.0,3,2,1,0.3996,1,0.9,0,0
2226,0.0,0,0.2018,0,1.0,2,1,0,0.3211,0,0.8984375,0,1
2227,1.0,0,0.2335,0,0.0,1,4,0,0.384,0,0.75333333,0,1
2228,0.0,0,0.08,1,0.0,2,1,0,0.19,1,0.75454545,0,0
2229,1.0,0,0.03,0,0.0,2,1,0,0.04,1,0.6666667,0,0
2230,1.0,0,0.2658,0,0.0,2,1,0,0.3466,1,1.048,0,0
2231,0.0,0,0.472,1,1.0,2,5,1,0.48400003,1,1.0,0,0
2232,0.0,0,0.2889,0,0.0,2,1,0,0.32869998,0,0.9076923,0,1
2233,1.0,1,0.1992,0,1.0,1,6,1,0.2866,1,0.7966102,0,0
2234,0.0,0,0.1691,0,1.0,2,1,0,0.3158,0,0.6497462,0,1
2235,1.0,0,0.35990003,0,1.0,2,1,0,0.4191,0,0.79452056,0,1
2236,1.0,0,0.22860001,0,0.0,2,1,0,0.3779,0,0.89880955,0,1
2237,1.0,1,0.36,0,0.0,2,1,0,0.44,1,0.74820143,0,0
2238,1.0,1,0.32209998,0,0.0,2,4,1,0.32209998,1,0.9027778,0,0
2239,0.0,0,0.2732,1,1.0,1,5,0,0.37330002,0,0.75,0,1
2240,0.0,0,0.2074,0,1.0,2,5,0,0.292,1,0.89285713,0,0
2241,0.0,0,0.2904,0,1.0,2,1,0,0.3031,0,0.9032258,0,1
2242,0.0,0,0.24,0,1.0,3,5,0,0.3071,0,0.6666667,0,1
2243,0.0,1,0.25,0,1.0,2,5,0,0.32,0,0.7457627,0,1
2244,0.0,0,0.3118,0,1.0,1,2,0,0.3318,0,0.7979798,0,1
2245,0.0,0,0.2936,0,1.0,1,2,0,0.3387,0,0.537931,0,1
2246,0.0,0,0.2936,0,1.0,2,1,0,0.3194,0,0.6037736,0,1
2247,0.0,0,0.25059998,1,1.0,1,1,0,0.2917,0,0.6944444,0,1
2248,0.0,0,0.2681,0,1.0,2,1,0,0.32950002,0,0.82481754,0,1
2249,0.0,0,0.28440002,0,1.0,1,3,0,0.383,0,0.797235,0,1
2250,0.0,1,0.203,0,1.0,2,6,0,0.2542,1,0.95348835,0,0
2251,,0,0.2889,0,0.0,2,1,0,0.316,0,0.63125,0,1
2252,,0,0.27956,0,1.0,2,1,0,0.3726,0,0.8,0,1
2253,,0,0.2339,0,0.0,2,2,0,0.35830003,0,0.72419107,0,1
2254,,0,0.29,0,1.0,1,2,1,0.33,0,0.79941005,0,1
2255,,1,0.2131,0,0.0,1,1,0,0.38009998,0,0.75384617,0,1
2256,,0,0.23879999,0,0.0,2,1,0,0.3168,0,0.74860334,0,1
2257,,0,0.2192,0,1.0,2,1,0,0.3852,0,0.92903227,0,1
2258,,0,0.17629999,0,0.0,2,1,0,0.3453,0,0.7542373,0,1
2259,,0,0.28260002,0,1.0,2,2,0,0.2967,0,0.8918919,0,1
2260,,0,0.21100001,0,1.0,2,1,0,0.2758,0,0.75555557,0,1
2261,,1,0.25129998,0,1.0,2,3,0,0.4009,0,0.7470817,0,1
2262,,0,0.2504,0,0.0,2,1,0,0.3556,0,0.6474397,0,1
2263,,0,0.17719999,0,0.0,1,2,0,0.3022,0,0.7346939,0,1
2264,0.0,0,0.19700001,0,1.0,2,1,0,0.2185,0,0.7960199,0,1
2265,0.0,0,0.248,0,1.0,2,1,0,0.26299998,0,0.8,0,1
2266,0.0,0,0.2662,0,1.0,1,1,0,0.32299998,0,0.7477477,0,1
2267,0.0,0,0.2962,0,1.0,2,4,0,0.3556,0,0.7987421,0,1
2268,0.0,0,0.308,0,1.0,2,1,0,0.308,0,0.79713035,0,1
2269,1.0,0,0.2641,0,0.0,1,1,0,0.276,0,0.8,0,1
2270,1.0,0,0.3024,0,1.0,2,1,0,0.36560002,0,0.8,0,1
2271,0.0,0,0.33009997,0,1.0,1,1,0,0.3323,0,0.53636366,0,1
2272,1.0,0,0.2228,0,0.0,2,1,0,0.2875,0,0.6761905,0,1
2273,0.0,0,0.2558,0,1.0,1,1,0,0.2622,0,0.6392157,0,1
2274,0.0,0,0.2767,0,0.0,2,1,0,0.3529,0,0.84166664,0,1
2275,0.0,0,0.2744,0,1.0,1,3,1,0.3534,0,0.7965517,0,1
2276,1.0,0,0.2783,0,0.0,2,1,0,0.301,0,0.31609195,0,1
2277,0.0,1,0.2678,0,1.0,2,1,0,0.3727,0,0.8,0,1
2278,0.0,0,0.15,0,0.0,1,3,0,0.35,0,0.5342857,0,1
2279,1.0,0,0.34,0,0.0,2,1,0,0.35,0,0.74482757,0,1
2280,0.0,0,0.13,0,1.0,1,3,0,0.17,0,0.46153846,0,1
2281,0.0,0,0.16,1,0.0,1,1,0,0.17,0,0.54444444,0,1
2282,0.0,0,0.23,0,1.0,1,2,0,0.3,0,0.59565216,0,1
2283,0.0,0,0.3,0,1.0,1,1,0,0.34,0,0.748,0,1
2284,0.0,0,0.23,0,0.0,1,3,1,0.5,1,0.50793654,0,0
2285,0.0,0,0.09,0,0.0,2,1,0,0.21,0,0.74666667,0,1
2286,0.0,0,0.35,0,1.0,1,1,0,0.36,0,0.79,0,1
2287,0.0,0,0.19,0,1.0,2,3,0,0.19,0,0.3488372,0,1
2288,0.0,0,0.22,0,1.0,1,3,0,0.32,0,0.7878788,0,1
2289,0.0,0,0.29,0,1.0,3,3,0,0.35,0,0.6745283,0,1
2290,0.0,0,0.19,1,0.0,2,2,0,0.21,1,0.7056604,0,0
2291,0.0,0,0.26,0,1.0,1,1,1,0.28,0,0.7259074,0,1
2292,0.0,0,0.24,0,1.0,4,3,0,0.3,0,0.58630955,0,1
2293,1.0,0,0.24,0,1.0,2,1,0,0.36,0,0.7777778,0,1
2294,0.0,0,0.27,0,1.0,2,2,0,0.27,0,0.80263156,0,1
2295,0.0,0,0.3,0,1.0,1,2,0,0.38,0,0.578125,0,1
2296,0.0,0,0.3,1,0.0,4,3,1,0.34,0,0.71428573,0,1
2297,0.0,0,0.23,0,0.0,1,3,1,0.27,0,0.75454545,0,1
2298,0.0,0,0.22,0,1.0,1,3,0,0.37,0,0.8648649,0,1
2299,0.0,0,0.23799999,0,1.0,1,2,0,0.3033,0,0.4804805,0,1
2300,0.0,0,0.2913,0,1.0,1,1,0,0.29860002,0,0.675,0,1
2301,0.0,0,0.3609,0,1.0,1,1,0,0.3702,0,0.7619048,0,1
2302,1.0,1,0.225,0,1.0,2,6,0,0.365,0,0.9047619,0,1
2303,0.0,0,0.275,0,1.0,1,1,0,0.366,0,0.47948718,0,1
2304,1.0,0,0.32,0,0.0,2,1,0,0.33,0,0.7265625,0,1
2305,0.0,0,0.32,0,0.0,2,1,0,0.4,0,0.54347825,0,1
2306,0.0,1,0.26,0,1.0,2,1,0,0.27,0,0.84671533,0,1
2307,0.0,0,0.29,0,1.0,2,1,0,0.29,0,0.7751938,0,1
2308,0.0,0,0.3,0,1.0,1,1,0,0.31,0,0.6395349,0,1
2309,,1,0.21,0,0.0,2,6,0,0.38,0,0.76,0,1
2310,0.0,1,0.31,0,0.0,2,1,0,0.37,0,0.8666667,0,1
2311,0.0,1,0.28,0,0.0,2,1,0,0.38,0,0.84705883,0,1
2312,1.0,0,0.33,0,0.0,2,1,0,0.34,0,0.5,0,1
2313,0.0,0,0.33,0,0.0,2,1,0,0.42,0,0.7967033,0,1
2314,0.0,0,0.28,0,1.0,2,1,0,0.32,0,0.7876712,0,1
2315,0.0,0,0.142,0,1.0,1,1,0,0.38599998,0,0.32692307,0,1
2316,0.0,0,0.27899998,0,0.0,2,1,0,0.347,0,0.7241379,0,1
2317,0.0,0,0.236,1,1.0,2,1,0,0.244,0,0.6571429,0,1
2318,0.0,0,0.23,0,1.0,2,1,0,0.23,0,0.44871795,0,1
2319,0.0,1,0.34,0,1.0,2,1,0,0.34,0,0.8888889,0,1
2320,0.0,0,0.17,0,1.0,2,1,0,0.35,0,0.71304345,0,1
2321,1.0,0,0.24700001,0,0.0,2,6,1,0.379,0,0.8034188,0,1
2322,0.0,0,0.27,0,0.0,2,1,0,0.39,0,0.875,0,1
2323,1.0,0,0.28,0,0.0,2,1,0,0.42,0,0.6896552,0,1
2324,0.0,0,0.18,0,1.0,1,1,0,0.26,0,0.8820755,0,1
2325,0.0,0,0.11,0,1.0,1,2,0,0.43,0,0.7514451,0,1
2326,0.0,0,0.26,0,1.0,2,2,0,0.34,0,0.94067794,0,1
2327,0.0,0,0.09,1,1.0,1,2,0,0.2,0,0.9,0,1
2328,0.0,0,0.29,0,1.0,2,1,1,0.36,0,0.90789473,0,1
2329,0.0,1,0.25,0,1.0,2,2,0,0.32,0,0.9492754,0,1
2330,0.0,0,0.35,0,0.0,2,1,0,0.35,0,0.6320755,0,1
2331,0.0,0,0.06,1,1.0,1,1,0,0.47,0,0.89312977,0,1
2332,0.0,1,0.29,0,1.0,2,6,1,0.39,0,0.7768595,0,1
2333,0.0,0,0.29,0,1.0,2,1,0,0.34,0,0.8947368,0,1
2334,0.0,1,0.27,0,1.0,2,1,0,0.38,0,0.8551724,0,1
2335,0.0,1,0.28100002,0,0.0,2,2,0,0.368,1,1.2391304,0,0
2336,0.0,0,0.28,0,1.0,2,1,0,0.3,0,0.8,0,1
2337,0.0,0,0.325,0,1.0,2,1,0,0.39099997,0,0.9285714,0,1
2338,0.0,0,0.09,0,1.0,2,2,0,0.3,0,0.90076333,0,1
2339,1.0,0,0.24,0,0.0,2,1,0,0.41,0,0.85714287,0,1
2340,0.0,0,0.27,0,1.0,1,2,0,0.34,0,0.41666666,0,1
2341,1.0,0,0.26,0,0.0,2,1,0,0.26,0,0.44642857,0,1
2342,0.0,0,0.34,0,1.0,1,1,0,0.35,0,0.37634408,0,1
2343,0.0,0,0.04,0,1.0,2,1,0,0.09,0,0.4,0,1
2344,1.0,0,0.21,0,1.0,2,1,0,0.26,0,0.9010417,0,1
2345,0.0,0,0.3,0,1.0,1,1,0,0.44,0,0.75949365,0,1
2346,0.0,0,0.23,0,0.0,2,2,1,0.35,0,0.7832168,0,1
2347,0.0,0,0.25,0,1.0,1,2,0,0.39,0,0.59615386,0,1
2348,0.0,0,0.22,0,1.0,2,5,0,0.31,0,0.73,0,1
2349,0.0,0,0.12,0,1.0,1,1,0,0.4,0,0.766129,0,1
2350,0.0,0,0.33,1,1.0,1,2,0,0.41,0,0.68041235,0,1
2351,0.0,0,0.19,0,1.0,1,2,0,0.24,0,0.79532164,0,1
2352,0.0,0,0.3,0,1.0,1,2,0,0.33,0,0.8,0,1
2353,0.0,0,0.27,0,1.0,2,1,0,0.37,0,0.7304348,0,1
2354,0.0,0,0.34,0,1.0,1,1,0,0.35,0,0.5217391,0,1
2355,0.0,0,0.29,0,1.0,2,6,1,0.42,1,0.6666667,0,0
2356,1.0,1,0.28,0,1.0,2,6,0,0.33,0,0.8,0,1
2357,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.8,0,1
2358,0.0,0,0.34,0,1.0,3,1,0,0.36,0,0.8347826,0,1
2359,0.0,0,0.12,1,0.0,1,3,1,0.32,1,0.8,0,0
2360,0.0,0,0.29,0,0.0,2,3,0,0.32,0,0.7875,0,1
2361,0.0,0,0.21,0,1.0,1,2,0,0.27,0,0.80600464,0,1
2362,1.0,0,0.21,1,1.0,1,1,0,0.33,0,0.47425476,0,1
2363,0.0,0,0.31,0,1.0,1,5,0,0.38,0,0.71428573,0,1
2364,0.0,1,0.28,0,1.0,1,2,0,0.36,0,0.71568626,0,1
2365,0.0,0,0.23,0,0.0,2,1,0,0.24,0,0.79844964,0,1
2366,0.0,0,0.25,0,1.0,2,1,0,0.32,0,0.7553192,0,1
2367,0.0,0,0.11,0,0.0,2,1,0,0.38,0,0.3125,0,1
2368,0.0,0,0.25,0,1.0,2,2,0,0.38,0,0.44843048,0,1
2369,0.0,0,0.24,0,0.0,2,2,0,0.25,0,0.8,0,1
2370,1.0,0,0.31,0,0.0,2,1,0,0.32,0,0.8,0,1
2371,0.0,1,0.28,0,0.0,2,6,0,0.31,0,0.86585367,0,1
2372,1.0,0,0.24,0,1.0,2,3,0,0.33,0,0.625,0,1
2373,0.0,1,0.22,0,0.0,2,3,0,0.35,0,0.8939394,0,1
2374,0.0,0,0.16,0,1.0,1,5,0,0.33,0,0.8030303,0,1
2375,0.0,0,0.25,1,1.0,1,1,0,0.31,0,0.8,0,1
2376,0.0,0,0.3,0,0.0,2,1,0,0.3,0,0.7770492,0,1
2377,0.0,0,0.2,0,1.0,1,2,0,0.26,0,0.5267606,0,1
2378,0.0,1,0.26,0,0.0,1,6,1,0.32,1,0.75384617,0,0
2379,0.0,0,0.26,0,0.0,2,2,0,0.35,1,0.8135593,0,0
